Year,Bs,T,B,CT,LB,MG,DG
1993,,,0.3,,,1.7,1.4
1993,,,1.5,,,-0.7,-0.6
1993,,,0.8,,,1.1,-1
1993,,,3.9,,,3.3,2.2
1993,,,0.5,,,0.3,0.2
1993,,,0.1,,,0.9,1.1
1993,,,0,,,1,0.3
1993,,,2.6,,,2.4,3.1
1993,,,-0.2,,,0,-0.7
1993,,,0.2,,,0.4,-0.4
1993,,,-0.3,,,0.1,-0.1
1993,,,3,,,3.8,3.9
1993,,,0.8,,,0.8,-0.2
1993,,,0,,,0.9,1.2
1993,,,-0.3,,,0.4,-0.2
1993,,,0.4,,,1,0.9
1993,,,0.9,,,0.4,0.1
1993,,,-0.3,,,-1,-1.9
1993,,,1.1,,,1.2,0.8
1993,,,1.6,,,1.6,1.6
1993,,,-0.3,,,0.6,0
1993,,,0.1,,,0.7,0.6
1993,,,1.8,,,1.3,1.3
1993,,,0.5,,,0.7,0
1993,,,0.9,,,0.8,-0.1
1993,,,0.1,,,1.3,0.4
1993,,,-1,,,0.8,0.3
1993,,,1.5,,,1.1,0.9
1993,,,0.7,,,1.6,0.1
1993,,,0,,,0.2,-0.4
1993,,,0.9,,,2,1.8
1993,,,1.4,,,1.2,1.2
1993,,,0.4,,,1.8,1.4
1993,,,-0.2,,,0.8,0.4
1993,,,-0.2,,,1.1,1.2
1993,,,0.9,,,0,0.2
1993,,,-0.3,,,0.3,0.2
1993,,,0.5,,,0.5,-0.1
1993,,,0.3,,,0.5,0
1993,,,1.1,,,2.1,1.5
1993,,,0.5,,,0.4,-0.3
1993,,,-0.1,,,0.2,0
1993,,,0.8,,,0.7,0.9
1993,,,1.3,,,1.1,0.5
1993,,,1.3,,,0.8,0.5
1993,,,1.5,,,1.1,0
1993,,,1.3,,,1.8,1.1
1993,,,1.3,,,1,0.4
1993,,,-0.3,,,0.8,-0.2
1993,,,0.1,,,1.1,0.1
1993,,,0.5,,,0.8,0.5
1993,,,1.6,,,1.7,1.3
1993,,,0.8,,,1.4,0.5
1993,,,0.2,,,-0.5,-1
1993,,,1.5,,,2,1.2
1993,,,1.2,,,1.1,0.1
1993,,,-0.2,,,0,-0.6
1993,,,2,,,2.1,1.5
1993,,,-0.1,,,0.3,-0.5
1993,,,0.9,,,0.9,0.8
1993,,,0.9,,,0.7,0
1993,,,2,,,1,1.1
1993,,,1,,,1.6,1.3
1993,,,1.1,,,1.4,1.6
1993,,,0.2,,,0.9,1.1
1993,,,0.7,,,0.6,0.3
1993,,,,,,,
1993,,,0.1,,,-0.3,-0.5
1993,,,0.2,,,1.1,0.7
1993,,,0.6,,,0.8,0.6
1993,,,0.1,,,0.7,-0.7
1993,,,1.1,,,1.2,0.7
1993,,,0.4,,,0.2,-0.8
1993,,,0.1,,,1.1,-0.3
1993,,,0.9,,,1.8,1.6
1993,,,0.1,,,0.6,0.1
1993,,,0.6,,,1.5,1
1993,,,0.9,,,0.3,0
1993,,,-0.1,,,-0.5,-0.6
1993,,,0.4,,,0.6,0.4
1993,,,0.4,,,0.7,0.1
1993,,,0.6,,,1.4,1.2
1993,,,1,,,3.2,2.2
1993,,,1.3,,,1.1,0.4
1994,,,1.1,,,1.7,1
1994,,,0.4,,,0.3,2.5
1994,,,1.8,,,1.4,0.5
1994,,,1.5,,,3,2.8
1994,,,1.1,,,2,1.6
1994,,,1,,,0.2,-0.4
1994,,,1,,,1.5,1.2
1994,,,0.9,,,2.5,1.8
1994,,,1.1,,,1.5,0.5
1994,,,0.5,,,1.4,0.5
1994,,,1.3,,,2,1.9
1994,,,2.2,,,3.3,1.5
1994,,,1.4,,,-0.3,-0.6
1994,,,2.4,,,4.1,3.1
1994,,,1,,,0.2,-0.6
1994,,,1.2,,,0.7,0.3
1994,,,0.6,,,1,0
1994,,,-0.2,,,0,2.7
1994,,,1.5,,,0.9,-0.3
1994,,,0.2,,,0.5,-0.4
1994,,,1.3,,,1.4,1.8
1994,,,1.1,,,1.1,0.6
1994,,,0.5,,,0,-0.2
1994,,,0.7,,,1.3,0.9
1994,,,2.6,,,3.7,3.3
1994,,,1,,,2,2.2
1994,,,-0.1,,,-1,0.1
1994,,,0.7,,,0.3,-0.3
1994,,,0.1,,,1,0.6
1994,,,-0.4,,,-0.1,0.1
1994,,,-0.4,,,1.1,0.7
1994,,,3,,,1.1,0.4
1994,,,-1.4,,,1.2,1
1994,,,1.3,,,0.8,0.8
1994,,,0.4,,,-0.3,-0.1
1994,,,0.3,,,0.9,1.6
1994,,,1.3,,,0.2,0.3
1994,,,0.1,,,0.7,0.2
1994,,,2.4,,,3.2,3
1994,,,0.2,,,0.7,0.4
1994,,,0.4,,,-0.4,0.8
1994,,,-0.1,,,0.1,0.1
1994,,,-0.1,,,0.2,0.3
1994,,,-0.1,,,0.4,-1.5
1994,,,0.3,,,1.3,0.7
1994,,,2.1,,,3,3
1994,,,0.7,,,0.5,0.5
1994,,,0.8,,,1.3,0.9
1994,,,0.5,,,0,-0.9
1994,,,1,,,-0.5,-0.5
1994,,,1.5,,,1.1,0.5
1994,,,1.8,,,0.7,1
1994,,,0.2,,,0.8,0.2
1994,,,-0.2,,,-0.1,-0.8
1994,,,0.2,,,2.3,2.2
1994,,,0,,,0.4,-0.3
1994,,,0.3,,,1.1,0.4
1994,,,-0.1,,,0.1,-0.7
1994,,,-0.3,,,1,0.4
1994,,,5.5,,,5.4,5.6
1994,,,,,,,
1994,,,1.2,,,0.9,0.9
1994,,,0.1,,,0.8,-0.1
1994,,,1.2,,,0.8,0.9
1994,,,0,,,-0.3,-0.4
1994,,,0.7,,,1.1,1.2
1994,,,1.5,,,3.1,2.6
1994,,,0.8,,,1.1,1
1994,,,1,,,2.9,2.1
1994,,,1.6,,,2.5,1.6
1994,,,-0.1,,,1.2,0.6
1994,,,-0.2,,,1.3,0.9
1994,,,0.4,,,0.7,0.5
1994,,,0.3,,,0.9,0.1
1994,,,0.3,,,1.4,0.5
1994,,,0.2,,,0.7,0.2
1994,,,-0.2,,,0.3,0.2
1994,,,1,,,0.8,0.9
1994,,,-0.2,,,-0.9,-0.9
1994,,,0.5,,,0.8,0.6
1994,,,1.9,,,2.8,1.3
1994,,,0.2,,,0.9,1.3
1994,,,0.5,,,-0.3,-0.5
1994,,,0.5,,,0.3,-0.4
1994,,,2.3,,,2.4,2.1
1994,,,1,,,0.5,0.5
1994,,,-0.3,,,0,-0.2
1994,,,1.7,,,1.5,1
1994,,,0.5,,,1.4,1
1994,,,0.9,,,1.1,1.5
1994,,,0.4,,,0.6,0.5
1994,,,-0.7,,,0.8,-0.3
1995,,,-0.1,,0.2,0.5,0.7
1995,,,-0.1,,,0.6,0.8
1995,,,0.3,,,-0.3,-0.3
1995,,,0.2,,,-0.1,-0.6
1995,,,1.6,,-1.3,2.1,1.6
1995,,,0.9,,0,1,0.4
1995,,,-0.3,,-1.1,1,1.1
1995,,,0.4,,1.3,1.4,0.3
1995,,,0.5,,0.8,1,0
1995,,,0.3,,5.7,2,1.2
1995,,,-0.1,,3.9,1.2,0.3
1995,,,0.7,,-0.2,0.8,0.6
1995,,,0.2,,0.1,1.3,1.5
1995,,,0.7,,0.3,1,0
1995,,,1.4,,,1.2,0.2
1995,,,1.8,,,2.7,1.6
1995,,,0.1,,,0.3,-0.2
1995,,,0.9,,,1.4,0.3
1995,,,-0.2,,-2.7,0.2,-0.8
1995,,,1,,-2.3,0.8,0.8
1995,,,0.4,,-1.4,1.3,0.7
1995,,,1.5,,0.5,2.3,2
1995,,,0.8,,0.3,1.9,1.1
1995,,,0.7,,0,1.9,1.4
1995,,,0.6,,0.9,3.2,1.9
1995,,,0.3,,0.7,3.5,2.4
1995,,,1.2,,0.8,3.1,3.6
1995,,,-0.7,,0.6,3.1,2.1
1995,,,0.6,,0.8,2,1.1
1995,,,0.5,,2.7,2.3,1
1995,,,0.6,,0.8,2.7,2.1
1995,,,0.8,,3.8,2,0.9
1995,,,0.1,,0.3,0.7,0.2
1995,,,-0.1,,0.6,0.8,1
1995,,,-1.2,,0.7,1.2,-0.8
1995,,,0.4,,-1.4,0.9,-0.5
1995,,,0.5,,-0.8,0.9,0.2
1995,,,1.4,,2.2,3.1,2.1
1995,,,-0.9,,,1.1,-0.1
1995,,,0,,,-0.6,-1.8
1995,,,-0.2,,0,1.8,0.7
1995,,,0.5,,-0.2,1.6,1
1995,,,-0.8,,-0.8,0.8,0.2
1995,,,0.1,,,-0.2,0.1
1995,,,-0.7,,,0.6,-2
1995,,,1.5,,-1.1,2.7,3.3
1995,,,1.6,,-0.4,1.8,0.8
1995,,,0.5,,-1.1,0.9,0.3
1995,,,0.1,,-0.8,-0.2,-0.3
1995,,,-0.1,,-3.8,-0.3,-0.2
1995,,,0.4,,,1.8,1.3
1995,,,0.7,,,1.3,0.7
1995,,,1.5,,-0.1,0.5,0.9
1995,,,0.8,,-2.6,1.6,0.7
1995,,,0.9,,0.6,1.9,1.2
1995,,,-0.3,,0.9,2.8,1.8
1995,,,1,,-1.2,1.3,0.8
1995,,,0,,,1.1,-1.1
1995,,,1.8,,,2,2
1995,,,-1,,-2.9,0.3,-0.9
1995,,,0.4,,,-0.8,-1.2
1995,,,1.1,,1.2,2.3,1.3
1995,,,1.5,,0,2.7,1.4
1995,,,1.8,,0.3,2.3,1.5
1995,,,1,,1.4,3.8,3
1995,,,-0.9,,-1.1,1.6,1.2
1995,,,0.9,,0.6,2.1,0.7
1995,,,1,,-2.4,2,1.2
1995,,,1.1,,-1.4,2.1,1.7
1995,,,0.6,,-1,0.7,0
1995,,,0.3,,-0.7,1,0.4
1995,,,1.2,,-1.6,-0.2,-0.7
1995,,,0.7,,-2.8,0.9,0.3
1995,,,1.5,,0.3,2.1,1.6
1995,,,1.2,,-0.6,2.2,3.8
1995,,,-0.1,,-3.1,-0.6,-0.8
1995,,,0.3,,-0.1,0.9,0.1
1995,,,0.5,,1,2.4,2.3
1995,,,0.1,,,2.3,2.4
1995,,,0.6,,,0.9,0.4
1995,,,0.1,,,0.4,0.4
1995,,,0.8,,-0.8,1.2,0.3
1995,,,0.7,,-0.3,1.4,0.7
1995,,,1.2,,1.1,2,0.6
1995,,,-0.2,,-2.7,0.2,-0.8
1995,,,1.8,,,3.4,1.8
1995,,,1.4,,,0.7,0.9
1995,,,0,,1.4,1.4,0
1995,,,0.4,,0.1,1.3,0.2
1995,,,0.7,,-0.4,2.4,1.8
1995,,,-1,,,0.5,0
1995,,,-0.3,,-1.2,1.8,1.6
1996,,,-0.4,,,1,0.5
1996,,,2,,,2.1,1.3
1996,,,-1.1,,-3.5,0,-1.7
1996,,,0.7,,-0.8,1,0.6
1996,,,-0.2,,-1.9,0.2,-0.9
1996,,,0.7,,-1.6,1,0
1996,,,0.2,,-1.7,0.8,-0.3
1996,,,0.7,,,1.1,0.2
1996,,,1.3,,0.5,2.6,3
1996,,,1.2,,0.6,0.8,-0.4
1996,,,0.5,,-2.4,1.4,0.1
1996,,,1.4,,-2.2,1,0.9
1996,,,0.2,,-1.3,0.5,-0.2
1996,,,0.4,,-0.9,1.4,0.5
1996,,,1.5,,-1.5,2.2,1.8
1996,,,1.3,,,1.9,0.3
1996,,,0.8,,3.4,3.4,2.5
1996,,,-0.1,,0.8,1.1,0.8
1996,,,0.7,,0.7,2.5,1.9
1996,,,0.2,,-1.8,1.2,0.3
1996,,,-0.2,,0.8,1.7,0.7
1996,,,0.7,,0.2,0.9,0.1
1996,,,0.7,,0.4,1.3,1.1
1996,,,0.4,,-1.2,1.4,-0.1
1996,,,-0.1,,1.2,0.9,-0.3
1996,,,-0.5,,-0.1,0.7,-0.3
1996,,,-0.5,,0.2,1.2,0
1996,,,0.7,,,0.7,-0.1
1996,,,0.7,,-1.6,0.9,-0.1
1996,,,2.9,,1.6,4.2,3
1996,,,0.4,,,1.4,0.3
1996,,,0.2,,,0.3,0.2
1996,,,0.4,,,0.5,0.7
1996,,,1.1,,,1.5,1.7
1996,,,1.3,,,1.8,1.3
1996,,,0.5,,,-0.1,0.2
1996,,,0.3,,,0,-0.3
1996,,,-0.3,,,0.3,-1
1996,,,0.7,,,1.8,1.6
1996,,,0.8,,,0.4,-0.5
1996,,,2.9,,,3.8,2.5
1996,,,0.3,,,1.6,0
1996,,,-0.3,,,-0.6,-1.2
1996,,,0.6,,,1.6,0.1
1996,,,0.5,,,2.2,1.3
1996,,,-0.1,,,2.4,1.3
1996,,,0.7,,,1.5,0.7
1996,,,0.1,,,1.2,-0.1
1996,,,-0.2,,,1.3,0
1996,,,0.2,,,1.2,0
1996,,,-1.1,,,-0.9,-0.9
1996,,,1.8,,,2,2.3
1996,,,1,,,1.2,0.1
1996,,,0.8,,,0.9,-0.1
1996,,,1.3,,,0.3,-0.5
1996,,,0.7,,,1.2,0.6
1996,,,1.7,,,1.9,1.5
1996,,,-0.5,,,0.5,0.5
1996,,,1.2,,,2.4,1.3
1996,,,0.8,,,0.8,0.4
1996,,,0.8,,,0.6,-0.2
1996,,,-0.2,,,0.3,-0.2
1996,,,0.2,,,2,1.8
1996,,,1.4,,,2.2,0.9
1996,,,-0.3,,,-0.3,-0.9
1996,,,-0.2,,,0.3,0
1996,,,2.1,,,4,4.5
1996,,,-0.2,,,-0.9,0.3
1996,,,0,,,0.4,0.5
1996,,,-0.1,,,0.5,1.4
1996,,,0.9,,,-0.2,1
1996,,,1.2,,,1,0.7
1996,,,1.1,,,-0.2,1
1996,,,2.3,,,3.4,2.8
1996,,,-0.3,,,-0.6,0
1996,,,0.4,,,1,0.9
1996,,,0.6,,,0.4,0.5
1996,,,-0.1,,,-1.2,-0.6
1996,,,1.7,,,0.5,0.3
1996,,,1.3,,,-0.3,0.5
1996,,,1.3,,,-0.3,0.2
1996,,,-0.2,,,-1,-0.4
1996,,,0.9,,,2.9,3.7
1996,,,0.1,,,-0.7,0.8
1996,,,-0.2,,,0.9,1.2
1996,,,1.6,,,1.8,1.9
1996,,,1,,,1.3,0.8
1996,,,-0.1,,,1.1,0.4
1996,,,2.7,,,3.2,2.2
1996,,,1.2,,,1.2,1.1
1996,,,0.5,,,1.1,0.6
1996,,,0.6,,,1.4,0.4
1997,,,0.2,,,3.5,2.1
1997,,,0.8,,,1.8,1.1
1997,,,1.1,,,3.1,2.1
1997,,,1.3,,,1.1,0
1997,,,1,,,2.9,2
1997,,,0.7,,,1.1,0.8
1997,,,0.5,,,1.1,0.9
1997,,,3.1,,,2.9,2.4
1997,,,-0.6,,,0.9,0.1
1997,,,-0.7,,,-1.1,-1.1
1997,,,-1.5,,,-1.4,-1.2
1997,,,1.5,,,0,-0.5
1997,,,0.3,,,1,0.1
1997,,,0.6,,,1.2,0.7
1997,,,0.6,,,1.7,1.5
1997,,,0,,,2,1.4
1997,,,0.2,,,0.2,0.7
1997,,,-0.2,,,0.7,0.2
1997,,,0.9,,,1.8,1.3
1997,,,3.8,,,3.9,3.9
1997,,,-0.4,,,0.8,0.8
1997,,,-1,,,-2.3,-3.2
1997,,,-0.3,,,1.2,-0.4
1997,,,-0.3,,,1,0.8
1997,,,0.4,,,1.7,1.7
1997,,,0,,,0.4,-0.4
1997,,,-0.1,,,-0.1,0.5
1997,,,0.1,,,-0.5,-0.5
1997,,,-1.1,,,-0.2,-0.7
1997,,,0.1,,,0.2,-0.8
1997,,,0.3,,-2.6,2.6,2
1997,,,1.1,,-3,1.2,0.7
1997,,,-0.3,,0.7,0.8,0.7
1997,,,-0.5,,,0.8,0.2
1997,,,-2.6,,,-1.9,-2.5
1997,,,0.5,,-2.5,0.9,1.3
1997,,,-0.3,,-1.9,-0.3,-1.9
1997,,,0.2,,-1.4,0.7,0.2
1997,,,0.8,,-1.6,0.8,0.2
1997,,,1.5,,0.8,2,1
1997,,,1.7,,,0.9,0.6
1997,,,0,,,1.1,1.5
1997,,,1.2,,1.1,1.3,0.6
1997,,,-0.1,,-0.3,0.8,0.4
1997,,,-0.8,,-2.1,0,-0.3
1997,,,2.8,,1.4,3,2.7
1997,,,0.4,,-0.9,0.3,0.5
1997,,,-0.3,,,0.1,-0.4
1997,,,1.7,,,2.6,2
1997,,,0.7,,-0.1,1.3,0.7
1997,,,0.8,,-1,0.7,-0.5
1997,,,0.5,,-1.5,1.1,-0.8
1997,,,0.3,,0.1,0.2,-0.4
1997,,,1.2,,-1.8,1.4,1.2
1997,,,1,,,1.1,0.1
1997,,,-0.6,,,0.5,0.4
1997,,,1.3,,-1.3,1.6,1.2
1997,,,0,,-1.7,0.4,0.5
1997,,,-0.2,,-2.7,0.8,0.7
1997,,,-0.3,,-3.4,0.1,0.1
1997,,,0.4,,-0.5,2.2,0.9
1997,,,0.9,,,1.9,0.4
1997,,,0.1,,,0.9,1
1997,,,3.5,,,2.3,2.7
1997,,,0.9,,,-0.2,-0.8
1997,,,0.1,,,0.1,0.1
1997,,,0.3,,,-1.7,-1.8
1997,,,-0.2,,,1.4,1
1997,,,0.2,,,-0.1,-0.4
1997,,,-0.7,,,1.8,0.9
1997,,,-0.5,,,0,-0.6
1997,,,1.2,,,0.3,-0.4
1997,,,0,,,-0.6,0
1997,,,0.4,,,0,-0.1
1997,,,0.6,,,-0.8,-0.1
1997,,,,,,,
1997,,,,,,,
1997,,,1.1,,,1.5,1.8
1997,,,-0.1,,,1.1,1.3
1997,,,0,,,0.1,-0.3
1997,,,0.7,,,-0.4,1.1
1997,,,-0.1,,,-0.1,0
1997,,,,,,,
1997,,,-0.7,,,0.8,0.5
1997,,,0.2,,,0.4,0.8
1997,,,0.1,,,-0.1,-0.4
1997,,,0.3,,,-0.4,-0.5
1997,,,-0.6,,,-0.8,-0.3
1997,,,-0.2,,,-1.7,-1.1
1997,,,0.1,,,-0.5,-0.1
1997,,,0.7,,,0.2,0.5
1997,,,,,,,
1998,,,1.9,,,0.6,0.4
1998,,,-0.5,,,-0.1,-1.3
1998,,,0.6,,,0.6,1.7
1998,,,-1,,,-0.7,-1.6
1998,,,-0.4,,,-1.3,-0.4
1998,,,-0.8,,,1,0.7
1998,,,0.8,,,1.2,1.9
1998,,,0.5,,,0.9,0.5
1998,,,-0.3,,,1,0.4
1998,,,1,,,0.6,0.9
1998,,,1,,,0.5,1.1
1998,,,0.6,,,0.8,1
1998,,,1.8,,,0.1,0.7
1998,,,0.2,,,0.2,0.4
1998,,,1.2,,,1.3,0.9
1998,,,1.6,,,1,0.5
1998,,,0.2,,,-0.5,-0.4
1998,,,-0.5,,,0.2,0.2
1998,,,1.1,,,0.7,0.8
1998,,,2.3,,,1.1,2.2
1998,,,-0.7,,,-0.5,-1.1
1998,,,0.1,,,0.5,-0.4
1998,,,1.3,,,-0.5,-0.5
1998,,,0.5,,,0.3,0.1
1998,,,-1.2,,,-0.8,-1.5
1998,,,-0.2,,,0.4,-0.8
1998,,,0.2,,,-0.1,-0.1
1998,,,2,,,2.4,1.8
1998,,,0,,,-1.8,-1.6
1998,,,0.3,,,-0.4,-0.8
1998,,,0,,,-0.5,-0.4
1998,,,0.1,,,2,1.2
1998,,,0.9,,,0.3,-1.5
1998,,,1.5,,,0.5,-1
1998,,,3.6,,,4.9,3.5
1998,,,-0.4,,,-0.6,-0.4
1998,,,1.4,,,1.2,0.8
1998,,,0.6,,,1.9,0.6
1998,,,1.1,,,0.6,0.2
1998,,,1,,,1.2,0.2
1998,,,-0.5,,,-0.6,0
1998,,,0.1,,,0.2,-0.3
1998,,,0.4,,,-0.4,0
1998,,,0.6,,,1.6,0.7
1998,,,1.1,,,0.1,-0.4
1998,,,-0.3,,,0.3,-0.1
1998,,,2.1,,,1.9,0.1
1998,,,1.5,,,1.4,0.1
1998,,,0.5,,,0.9,0.9
1998,,,-0.1,,,-0.4,-0.2
1998,,,1.2,,,-0.5,-1.1
1998,,,-0.6,,,0.8,0.3
1998,,,1.4,,,1.5,1.3
1998,,,1.6,,,2.4,2.5
1998,,,0.1,,,0.4,0.2
1998,,,-0.1,,,-0.3,0.7
1998,,,0.9,,,0.7,1.3
1998,,,-0.1,,,-0.1,0.3
1998,,,-1.1,,,-1,-0.7
1998,,,-0.3,,,-0.3,-0.3
1998,,,0.2,,,0.5,0.7
1998,,,-0.3,,,0.6,0.6
1998,,,,,,,
1998,,,0.1,,,0.5,0.9
1998,,,1,,,0.6,0.7
1998,,,0.1,,,0,-0.5
1998,,,0,,,0.8,0
1998,,,-0.4,,,0.6,0.5
1998,,,0.2,,,1.5,-0.1
1998,,,0.2,,,-0.3,-0.5
1998,,,1,,,0.7,0.5
1998,,,0.3,,,0.6,0.1
1998,,,1.6,,,2.1,1.3
1998,,,0.1,,,1,0.6
1998,,,,,,,
1998,,,0.3,,,1.4,0.3
1998,,,-0.4,,,0.9,-1
1998,,,1.4,,,2.3,1.9
1998,,,0.6,,,1,0.6
1998,,,-0.4,,,0.1,0
1998,,,-0.1,,,0.3,-0.2
1998,,,,,,,
1998,,,0.9,,,0.6,0
1998,,,1.1,,,-0.6,-0.6
1998,,,0.8,,,1.4,1.5
1998,,,0.7,,,0.2,0.3
1998,,,0.1,,,1,0.8
1998,,,0.4,,,0.5,0.6
1998,,,1.4,,,2.1,1.8
1998,,,-1,,,-1.4,-1.4
1998,,,1.4,,,0.8,0.4
1998,,,0.4,,,0,-0.4
1999,,,0,,,-0.3,-1.2
1999,,,1.1,,,1.8,2.1
1999,,,-1.3,,,-0.5,-1.4
1999,,,-1,,,-1,-0.2
1999,,,0.2,,,1.1,0.6
1999,,,-0.6,,,0.4,0.1
1999,,,1.5,,,3.1,2.1
1999,,,-1.1,,,-0.5,-0.7
1999,,,1.1,,,0.5,-0.4
1999,,,-0.5,,,0.8,-0.5
1999,,,0.5,,,0.7,0.4
1999,,,0.5,,,-0.9,-1.5
1999,,,-0.9,,,0,0.5
1999,,,0.9,,,0.7,0.5
1999,,,0.3,,,1,0.5
1999,,,0.2,,,0.9,-0.4
1999,,,0.2,,,1.3,0.9
1999,,,0.7,,,0.7,-0.1
1999,,,-0.3,,,0.4,-0.5
1999,,,2.6,,,2,1.4
1999,,,0.7,,,1.8,1
1999,,,1,,,1.6,1
1999,,,0.1,,,-0.6,-0.1
1999,,,-0.2,,,-0.5,-0.4
1999,,,0.7,,,0.7,0.2
1999,,,1.5,,,1.3,1
1999,,,2.5,,,2.3,2.8
1999,,,1,,,0,0.7
1999,,,0.9,,,0.8,0.3
1999,,,0,,,-0.3,-0.1
1999,,,0.1,,,0.7,0.8
1999,,,0.1,,,-0.4,0.4
1999,,,0.7,,,0.4,0.2
1999,,,1,,,0.1,-0.2
1999,,,-0.4,,,-0.1,0.5
1999,,,0.6,,,0.1,-0.2
1999,,,-0.1,,,0.5,-0.3
1999,,,0.8,,,0.6,0.2
1999,,,0.7,,,0.9,-0.1
1999,,,3.2,,,3.1,1.4
1999,,,0.8,,,0.9,1
1999,,,0.7,,,0.8,0.7
1999,,,0.4,,,0.7,-0.2
1999,,,0.6,,,1,-0.2
1999,,,1.2,,,0.6,-0.1
1999,,,0.4,,,1.5,0.2
1999,,,0.1,,,-0.4,-0.9
1999,,,0.4,,,1,1
1999,,,-0.1,,,0.2,0
1999,,,1.1,,,0.9,1
1999,,,1.5,,,2.3,2
1999,,,0.8,,,1.9,1.4
1999,,,0,,,-0.1,-2
1999,,,0.6,,,1.6,-0.3
1999,,,-0.3,,,0.2,0.1
1999,,,1.1,,,2.3,1.6
1999,,,0.1,,,2.2,1.7
1999,,,0.8,,,3.6,2.8
1999,,,1.6,,,1.4,1
1999,,,0,,,-0.9,-1.5
1999,,,-0.2,,,0.1,0.2
1999,,,0.4,,,0.9,0
1999,,,-0.6,,,0.2,-0.2
1999,,,1.3,,,-0.1,-0.2
1999,,,0.5,,,0.6,0.6
1999,,,0.1,,,0.4,1
1999,,,0.1,,,0.4,0.5
1999,,,0.3,,,3.1,2.4
1999,,,0.7,,,0.1,1.1
1999,,,1,,,1.4,1.9
1999,,,0,,,1.5,1.4
1999,,,0.7,,,0.4,-0.1
1999,,,1.3,,,1.1,-0.3
1999,,,0.8,,,0.8,0.1
1999,,,0.6,,,2,1
1999,,,0.7,,,1.7,1.5
1999,,,0.6,,,1.5,0.6
1999,,,-0.4,,,-0.5,-1.1
1999,,,-0.4,,,0,0.6
1999,,,-0.7,,,1,0.1
1999,,,0.3,,,2,1.9
1999,,,-0.3,,,1.9,2
1999,,,1.7,,,-1.6,-1.4
1999,,,0.4,,,0.1,-0.6
1999,,,0,,,-0.5,-0.5
1999,,,-0.4,,,0.9,0.3
1999,,,0,,,-0.6,-1
1999,,,0.1,,,0,-1.1
1999,,,0,,,1,0
1999,,,0.3,,,1.3,0.5
1999,,,-0.5,,,0.8,-0.7
1999,,,0.2,,,1.1,0.2
2000,,,0.1,,,1.6,0.6
2000,,,-0.9,,,2.4,1.5
2000,,,-0.5,,,1.1,0.4
2000,,,1.1,,,2.5,1.9
2000,,,0.6,,,2.6,2.2
2000,,,1.6,,,1.3,0.7
2000,,,0.5,,,0.9,0.5
2000,,,-0.3,,,0.1,-0.6
2000,,,-1.1,,,-1.6,-1.7
2000,,,-0.5,,,-0.2,-0.3
2000,,,1.3,,,1.6,0
2000,,,0,,,1.2,-1.2
2000,,,0.2,,,1.1,-0.8
2000,,,0,,,-1,-0.3
2000,,,-0.6,,,1.5,0.9
2000,,,1.6,,,1.8,1.8
2000,,,0.9,,,0.9,0.2
2000,,,1.4,,,1,0.8
2000,,,1,,,0.1,0.6
2000,,,0.7,,,-0.2,-0.7
2000,,,0.5,,,-0.3,-1
2000,,,1.3,,,0.9,1
2000,,,1.2,,,1.4,0.7
2000,,,0.3,,,2,1.3
2000,,,0.7,,,2.2,2.1
2000,,,0.8,,,1.3,1.4
2000,,,1.4,,,1.2,0.9
2000,,,0.9,,,1.4,0.7
2000,,,2.6,,,0.3,-0.6
2000,,,-1.2,,,0.6,-0.1
2000,,,-0.8,,,1.7,0.6
2000,,,1.4,,,-0.3,0.9
2000,,,0.6,,,3.1,2.2
2000,,,0.8,,,1.1,1
2000,,,-1,,,-1.2,-1.2
2000,,,0.1,,,0.6,0.2
2000,,,0,,,0.5,-0.7
2000,,,-0.1,,,0.2,-0.2
2000,,,4,,,3.2,3
2000,,,-0.3,,,0.4,0
2000,,,1,,,1.3,0.5
2000,,,0.9,,,1.3,-0.1
2000,,,0.1,,,-1,-1.6
2000,,,1.3,,,1.8,1
2000,,,0.1,,,-0.4,-0.4
2000,,,0,,,0.4,0.2
2000,,,0.2,,,1.2,0.4
2000,,,0.2,,,1.2,0.6
2000,,,0.4,,,1.2,0.2
2000,,,0,,,1.1,0.3
2000,,,0.2,,,1.7,1.8
2000,,,0.9,,,3.2,2.5
2000,,,3.1,,,6.2,5.8
2000,,,0.3,,,0.8,1.5
2000,,,0.5,,,0.8,0.2
2000,,,0.3,,,-0.8,-0.8
2000,,,0.8,,,0.1,-1.7
2000,,,-0.3,,,0.2,-0.7
2000,,,0.5,,,-0.2,0.5
2000,,,-0.8,,,-0.3,-0.9
2000,,,-0.5,,,-0.4,0.1
2000,,,0.8,,,0.8,-0.5
2000,,,0.4,,,0.3,0.8
2000,,,1.6,,,-0.7,-1.7
2000,,,2.2,,,1.6,0.5
2000,,,0.7,,,0.6,-0.1
2000,,,-1,,,-0.1,0
2000,,,1.8,,,0.7,0.9
2000,,,0.2,,,0,-1
2000,,,0.2,,,-0.6,-0.6
2000,,,0,,,0.2,-0.1
2000,,,0.2,,,1,0.7
2000,,,0.2,,,0.5,0.4
2000,,,1,,,0.4,-0.3
2000,,,0.9,,,0.5,-0.3
2000,,,0,,,0.1,-0.6
2000,,,0.2,,,1.6,0.3
2000,,,0.5,,,1.1,0.2
2000,,,0.9,,,0.4,0.6
2000,,,0.1,,,1.1,0.5
2000,,,0.5,,,0.4,0.5
2000,,,0.6,,,0.3,0.7
2000,,,1.4,,,2.5,2.2
